"YEAR","DATA_VALUE","CATEGORY","INDICATOR_NAME","INDICATOR_TYPE"
2007,672934.601557147,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2008,644870.994075546,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2009,753529.727058147,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2010,921426.561506099,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2011,1107603.35832397,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2012,980684.041558745,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2013,776592.260362831,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2014,688593.843649994,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2015,759274.725160736,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2016,799767.161023997,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2017,775846.953132751,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2018,819971.463585917,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2019,920113.656008556,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2020,780042.962150565,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2021,1063569.95858856,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2022,723622.213469711,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2023,609908.673965732,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2024,528196.415229368,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
2025,607143.40570523,"Commercial","AVGVESREVperYr_SEASCALLOP_2025_DOLlb","Socioeconomic"
1996,17389211,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
1997,13749011,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
1998,12268429,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
1999,22308827,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2000,32237977,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2001,46699905,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2002,52671224,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2003,56038860,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2004,64014997,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2005,56766652,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2006,58949667,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2007,60793973,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2008,54901126,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2009,59078502,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2010,57060115,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2011,58900555,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2012,57160932,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2013,41422621,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2014,33880076,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2015,35729379,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2016,40655460,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2017,51752121,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2018,57897292,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2019,60729168,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2020,48989861,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2021,43384086,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2022,31859904,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2023,27971910,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2024,21210641,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
2025,21185803,"Commercial","Commercial_SEASCALLOP_Landings_LBS","Socioeconomic"
1996,509,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
1997,529,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
1998,475,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
1999,452,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2000,485,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2001,574,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2002,635,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2003,676,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2004,775,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2005,949,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2006,1017,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2007,898,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2008,864,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2009,749,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2010,720,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2011,752,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2012,808,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2013,844,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2014,838,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2015,783,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2016,799,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2017,868,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2018,854,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2019,769,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2020,751,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2021,735,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2022,723,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2023,633,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2024,646,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
2025,631,"Commercial","N_Commercial_Vessels_Landing_SEASCALLOP","Socioeconomic"
1996,185797317.791197,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
1997,167788338.372413,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
1998,139739877.257976,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
1999,222678390.547414,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2000,286158821.185154,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2001,301428839.019271,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2002,345498878.335699,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2003,384162910.701234,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2004,521225656.299886,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2005,685866688.536719,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2006,589289650.476192,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2007,604295272.198318,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2008,557168538.881272,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2009,564393765.566552,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2010,648684299.300293,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2011,820734088.518059,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2012,774740392.831409,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2013,635252468.976796,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2014,567401327.167595,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2015,580845164.747963,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2016,638214194.49715,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2017,656366522.350307,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2018,670736657.21328,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2019,706647287.814571,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2020,585812264.575075,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2021,781723919.562588,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2022,523178860.338601,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2023,384852373.272377,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2024,341214884.238172,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
2025,383107489,"Commercial","TOTALANNUALREV_SEASCALLOP_2025Dols","Socioeconomic"
