"YEAR","DATA_VALUE","CATEGORY","INDICATOR_NAME","INDICATOR_TYPE"
2004,3855.37548779148,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2005,4471.27084905288,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2006,3483.30678313781,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2007,3385.68470951561,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2008,3243.77823972077,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2009,3603.48970279505,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2010,3807.52322586819,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2011,4482.09682171025,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2012,6462.28120026383,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2013,3811.35237795786,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2014,3690.62887219818,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2015,3806.86112791304,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2016,3428.61083093146,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2017,3026.25789041977,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2018,2652.91867481123,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2019,2746.20488304194,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2020,2276.51398291469,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2021,1788.55153788523,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2022,1929.37414887437,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2023,1640.97261114195,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2024,1492.39960690129,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
2025,1644.46,"Commercial","AVGVESREVperYr_ATLANTICREDHAKE_2025_DOLlb","Socioeconomic"
1996,2418111,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
1997,2915260,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
1998,2940152,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
1999,3449059,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2000,3563858,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2001,3703134,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2002,2039513,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2003,1849783,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2004,1551012,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2005,1000291,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2006,1057643,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2007,1198170,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2008,1300215,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2009,1347245,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2010,1359681,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2011,1314607,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2012,1828490,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2013,1156355,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2014,1388458,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2015,1037887,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2016,1090558,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2017,868021,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2018,1081548,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2019,989001,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2020,722722,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2021,488087,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2022,373001,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2023,447213,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2024,525470,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
2025,417802,"Commercial","Commercial_ATLANTICREDHAKE_Landings_LBS","Socioeconomic"
1996,391,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
1997,412,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
1998,458,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
1999,506,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2000,450,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2001,423,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2002,374,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2003,314,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2004,244,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2005,180,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2006,186,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2007,194,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2008,201,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2009,187,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2010,194,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2011,195,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2012,208,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2013,207,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2014,205,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2015,175,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2016,199,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2017,198,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2018,198,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2019,189,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2020,168,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2021,170,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2022,160,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2023,158,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2024,155,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
2025,150,"Commercial","N_Commercial_Vessels_Landing_ATLANTICREDHAKE","Socioeconomic"
1996,1330913.58730927,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
1997,1470550.22876675,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
1998,1412993.02358982,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
1999,1681788.83221061,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2000,1644918.78840177,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2001,1591299.70160032,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2002,1171560.15586514,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2003,980851.659714286,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2004,940711.619021121,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2005,804828.752829518,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2006,647895.061663633,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2007,656822.833646029,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2008,651999.426183876,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2009,673852.574422675,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2010,738659.505818429,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2011,874008.880233499,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2012,1344154.48965488,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2013,788949.942237277,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2014,756578.918800626,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2015,666200.697384781,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2016,682293.555355361,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2017,599199.062303115,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2018,525277.897612623,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2019,519032.722894927,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2020,382454.349129667,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2021,304053.761440489,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2022,304841.11552215,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2023,254350.754727002,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2024,231321.939069701,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
2025,246669,"Commercial","TOTALANNUALREV_ATLANTICREDHAKE_2025Dols","Socioeconomic"
