"YEAR","DATA_VALUE","CATEGORY","INDICATOR_NAME","INDICATOR_TYPE"
2006,111173.130536625,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2007,97134.6859447263,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2008,102865.835777817,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2009,80042.043576072,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2010,69154.0034359808,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2011,107571.317853654,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2012,127975.115943537,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2013,119814.860747361,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2014,103638.206850189,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2015,131308.178841155,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2016,202522.01238991,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2017,101815.208623785,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2018,154866.488660495,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2019,187391.260682484,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2020,121740.488669118,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2021,146950.479601466,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2022,260217.842846457,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2023,190666.095978243,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2024,167268.901335556,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
2025,152813.877272727,"Commercial","AVGVESREVperYr_LONGFINSQUID_2025_DOLlb","Socioeconomic"
1996,27367653,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
1997,35522029,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
1998,42169884,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
1999,42145170,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2000,38553584,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2001,31491252,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2002,37143404,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2003,26399648,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2004,30198162,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2005,37446060,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2006,35111384,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2007,27378689,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2008,25123704,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2009,20450323,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2010,14877557,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2011,21049333,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2012,28226439,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2013,24707266,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2014,26564140,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2015,26309190,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2016,40061366,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2017,17873803,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2018,25475607,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2019,27348976,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2020,20522308,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2021,23272223,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2022,40404617,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2023,39064804,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2024,28732988,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
2025,29491021,"Commercial","Commercial_LONGFINSQUID_Landings_LBS","Socioeconomic"
1996,442,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
1997,447,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
1998,492,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
1999,527,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2000,504,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2001,442,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2002,427,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2003,390,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2004,356,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2005,343,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2006,383,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2007,360,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2008,334,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2009,339,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2010,329,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2011,326,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2012,339,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2013,301,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2014,335,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2015,315,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2016,324,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2017,322,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2018,315,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2019,285,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2020,257,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2021,265,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2022,253,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2023,214,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2024,198,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
2025,221,"Commercial","N_Commercial_Vessels_Landing_LONGFINSQUID","Socioeconomic"
1996,35135090.8248826,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
1997,49021985.6065593,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
1998,59938061.202938,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
1999,59321030.9718453,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2000,44072466.7848813,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2001,36136797.0208311,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2002,40550695.7088884,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2003,33474869.8077792,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2004,37078558.1822309,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2005,45513217.3268629,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2006,42579308.9955275,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2007,34968486.9401015,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2008,34357189.1497909,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2009,27134252.7722884,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2010,22751667.1304377,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2011,35068249.6202912,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2012,43383564.3048592,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2013,36064273.0849557,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2014,34718799.2948132,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2015,41362076.3349638,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2016,65819654.0267208,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2017,32784497.1768588,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2018,48782943.9280561,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2019,53219118.0338254,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2020,31287305.5879634,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2021,39088827.5739899,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2022,66095332.083,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2023,40802544.539344,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2024,33119242.4644401,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
2025,33619053,"Commercial","TOTALANNUALREV_LONGFINSQUID_2025Dols","Socioeconomic"
