YEAR,DATA_VALUE,CATEGORY,INDICATOR_NAME,INDICATOR_TYPE
2006,39256.52851,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2007,37889.67446,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2008,34662.48066,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2009,33204.65363,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2010,50164.63392,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2011,48461.32896,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2012,42379.70587,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2013,36014.02292,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2014,46466.69234,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2015,43999.23722,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2016,46401.91292,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2017,35746.6636,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2018,38747.76592,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2019,35990.22741,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2020,43650.62746,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2021,43284.74795,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2022,48742.70545,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2023,34301.12877,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2024,35279.61656,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
2025,34550.44737,Commercial,AVGVESREVperYr_SILVER(WHITING)HAKE_2025_DOLlb,Socioeconomic
1996,35672675,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
1997,34314685,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
1998,32890722,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
1999,32462923,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2000,27733659,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2001,28732116,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2002,17746194,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2003,19264967,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2004,17770084,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2005,15843779,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2006,12105560,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2007,14564088,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2008,13098378,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2009,16250497,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2010,17676643,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2011,17031901,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2012,15840830,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2013,13738800,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2014,16104922,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2015,14152834,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2016,14046599,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2017,11805237,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2018,11386669,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2019,11540393,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2020,11181989,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2021,9622177,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2022,9857521,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2023,9634440,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2024,11690667,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
2025,10226108,Commercial,Commercial_SILVER(WHITING)HAKE_Landings_LBS,Socioeconomic
1996,631,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
1997,610,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
1998,610,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
1999,575,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2000,595,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2001,549,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2002,497,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2003,415,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2004,368,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2005,276,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2006,283,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2007,339,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2008,346,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2009,372,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2010,316,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2011,320,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2012,338,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2013,330,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2014,331,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2015,317,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2016,304,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2017,325,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2018,313,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2019,299,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2020,274,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2021,264,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2022,252,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2023,245,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2024,233,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
2025,228,Commercial,N_Commercial_Vessels_Landing_SILVER(WHITING)HAKE,Socioeconomic
1996,25673115.95,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
1997,27986414.85,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
1998,24496636.65,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
1999,27058967.21,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2000,21063427.94,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2001,23104654.63,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2002,12841927.36,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2003,15861938.19,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2004,16335084.67,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2005,13999670.4,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2006,11109597.57,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2007,12844599.64,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2008,11993218.31,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2009,12352131.15,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2010,15852024.32,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2011,15507625.27,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2012,14324340.59,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2013,11884627.56,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2014,15334008.47,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2015,13947758.2,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2016,14013377.7,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2017,11617665.67,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2018,12128050.73,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2019,10761078,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2020,11960271.93,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2021,11427173.46,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2022,12234419.07,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2023,8403776.548,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2024,8184871.041,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
2025,7877502,Commercial,TOTALANNUALREV_SILVER(WHITING)HAKE_2025Dols,Socioeconomic
